,MES DE RECOLECCION,ID,Código factura TR,Fabricante,Marca,Distribuidor TR,Descripciones TR,Codigos de barras TR,Codigo ref en Factura,Descripcion en factura,Tipo promocion,Codigo ref en Factura Dinamica,Descripcion en factura Dinamica,CIUDAD
520,2022-08-01,767,F2571,PAPELES NACIONALES S.A.,ROSAL,SUPERTIENDAS CAÑAVERAL,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,78121,P.H ROSAL*21m*1roll PLUS GRANDE,SIN DINAMICA PROMOCIONAL,,,CALI
521,2022-08-01,767,F2571,DRYPERS ANDINA S.A,ELITE,SUPERTIENDAS CAÑAVERAL,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",104596,P.H ELITE*31.2m*1roll T/H DUO,SIN DINAMICA PROMOCIONAL,,,CALI
522,2022-08-01,767,F2701,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,COMERCIALIZADORA ELITE DEL VALLE SAS,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",18183,PH SCOTT RINDEMAX 1X30X24.3M,SIN DINAMICA PROMOCIONAL,,,CALI
523,2022-08-01,791,F2561,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180375,PPK PH CUIDADO COMPLET PG24 LV25 (AG03),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
524,2022-08-01,818,F2526,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
525,2022-08-01,818,F2690,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
526,2022-08-01,910,F2573,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",510050,P ELITE DH MAXx30ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
527,2022-08-01,931,F2461,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLET PG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
528,2022-08-01,931,F2575,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
529,2022-08-01,1054,F2545,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUIDORA HOYOS 2008 S.A.,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",PAN010-130110,P.H ROSAL SUPER-ROLLO XXG.x1un.Pcx48,CON DINAMICA PROMOCIONAL,BONIF-150,P.HIG ROSAL SUPER-ROLLO XXG.x1un.,CALI
530,2022-08-01,1054,F2545,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUIDORA HOYOS 2008 S.A.,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,PAN040-130125,P.H ROSAL GRANDE PLUS G.x1un.Pcx54,SIN DINAMICA PROMOCIONAL,,,CALI
531,2022-08-01,1054,F2547,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUNZEL S.A.S.,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,30125,PH ROSAL G MORADO 18X3 21M,SIN DINAMICA PROMOCIONAL,,,CALI
532,2022-08-01,1054,F2579,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",PH9003,PH ELITE DUO ROLLAZO ROJO X 12,SIN DINAMICA PROMOCIONAL,,,CALI
533,2022-08-01,1054,F2757,PAPELES NACIONALES S.A.,ROSAL,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,30122,PH HIG ROSAL MORADO G 21M X18UND 3P,SIN DINAMICA PROMOCIONAL,,,CALI
534,2022-08-01,1101,F2554,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
535,2022-08-01,1101,F2555,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",PH510049,PH ELITE DUO ROLLOTE AMARILLO 1/24,SIN DINAMICA PROMOCIONAL,,,CALI
536,2022-08-01,1214,F2495,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
537,2022-08-01,1214,F2716,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",18183,PH SCOTT RINDEMAX 1X30X24.3M,SIN DINAMICA PROMOCIONAL,,,CALI
538,2022-08-01,1227,F2558,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",OFR4106,PH ELITE ROLLAZO ROJO X24 GTRS 1UND PH ROSADO MAX,CON DINAMICA PROMOCIONAL,OFR4106,PH ELITE ROLLAZO ROJO X24 GTRS 1UND PH ROSADO MAX,CALI
539,2022-08-01,1288,F2551,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
540,2022-08-01,1288,F2647,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180363,PPK PH CUIDADO COMPLET PG24 LV27 (AG33),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
541,2022-08-01,1288,F2695,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",27,P.H ELITE MAX DH X 15 E.I AZUL,SIN DINAMICA PROMOCIONAL,,,CALI
542,2022-08-01,1396,F2583,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
543,2022-08-01,1408,F2486,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
544,2022-08-01,1408,F2565,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,NO VISIBLE,PPK PH CUIDADO COMPLET PG24 LV26 (AG03),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
545,2022-08-01,1509,F2453,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",04106A,P ELI ROLLAZOx12ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
546,2022-08-01,1509,F2758,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",510049A,P ELITE ROLLOTEx12UNDS,SIN DINAMICA PROMOCIONAL,,,CALI
547,2022-08-01,1511,F2497,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
548,2022-08-01,1577,F2727,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",25,P.H ELITE DUO ROLLAZO X12 E.I ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
549,2022-08-01,1577,F2727,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",158,PAPEL ROSAL SUPER ROLLO XXG X 12 EI,CON DINAMICA PROMOCIONAL,5014,BONIFICACION ROSAL SUPER ROLLO ROJO,CALI
550,2022-08-01,1593,F2574,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",PH510050,PH ELITE MAX ROSADO DH X 1/30,SIN DINAMICA PROMOCIONAL,,,CALI
551,2022-08-01,1603,F2717,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,240228,PPK ROSAL G PG18 LV19 (JL20A)AG,CON DINAMICA PROMOCIONAL,24035,* PH ROSAL G 21M 3P 54X1 PE,CALI
552,2022-08-01,1603,F2718,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",510050A,P ELITE DH MAXx15ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
553,2022-08-01,1603,F2718,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",04106A,P ELI ROLLAZOx12ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
554,2022-08-01,2655,F2656,DRYPERS ANDINA S.A,ELITE,COMERCIALIZADORA Y DISTRIBUIDORA LA TORRE SAS,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",27,P.H ELITE MAX DH X 15 E.I AZUL,SIN DINAMICA PROMOCIONAL,,,CALI
555,2022-08-01,2677,F2697,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",180376,PPK PH RINDEMAX PG30 LV32 (AG03),CON DINAMICA PROMOCIONAL,18162,* BONIF PH SCOTT RINDEMAX (KCC),CALI
556,2022-08-01,2722,F2553,PAPELES NACIONALES S.A.,ROSAL,DISTRIBUNZEL S.A.S.,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,30125,PH ROSAL G MORADO 18X3 21M,SIN DINAMICA PROMOCIONAL,,,CALI
557,2022-08-01,2722,F2622,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,"PAPEL HIGIENICO SCOTT RINDEMAX XG X 1 UN, PAPEL RINDEMAX DOBLE HOJA SCOTT X 1 UN, PAPEL HIGIENICO SCOTT RINDEMAX X 1 UN","7702425811126, 7702425644724, 7702425807952",180376,PPK PH RINDEMAX PG30 LV32 (AG03),CON DINAMICA PROMOCIONAL,18162,* BONIF PH SCOTT RINDEMAX (KCC),CALI
558,2022-08-01,2724,F2537,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLET PG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
559,2022-08-01,2724,F2538,DRYPERS ANDINA S.A,ELITE,DISTRITIENDAS DE OCCIDENTE,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",510050,P ELITE DH MAXx30ROLLOS,SIN DINAMICA PROMOCIONAL,,,CALI
560,2022-08-01,2743,F2578,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",PH9003,PH ELITE DUO ROLLAZO ROJO X 12,SIN DINAMICA PROMOCIONAL,,,CALI
561,2022-08-01,2750,F2662,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",1TTCO004106,PH ELITE DUO EL ROLLAZO ROJO TH 1/24,SIN DINAMICA PROMOCIONAL,,,CALI
562,2022-08-01,2750,F2662,DRYPERS ANDINA S.A,ELITE,MULTIMARCAS BUNZEL SAS,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",PH510050,PH ELITE MAX ROSADO DH X 1/30,SIN DINAMICA PROMOCIONAL,,,CALI
563,2022-08-01,2764,F2552,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180364,PPK PH CUIDADO COMPLET PG12 LV13 (MY22),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
564,2022-08-01,2770,F2655,DRYPERS ANDINA S.A,ELITE,DISTRIVARIOS Y VARIOS S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",5050,PAPEL ELITE MAX ROSADO 2HX15UND,SIN DINAMICA PROMOCIONAL,,,CALI
565,2022-08-01,2779,F2482,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180386,PPK SCOTT CUIDADO COMPLET PG24 LV30 (JL40),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
566,2022-08-01,2779,F2483,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIJASS CIA S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLET PG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
567,2022-08-01,2779,F2546,PAPELES NACIONALES S.A.,ROSAL,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,240228,PPK ROSAL G PG18 LV19 (JL20A),CON DINAMICA PROMOCIONAL,24035,* PH ROSAL G 21M 3P 54X1 PE,CALI
568,2022-08-01,2829,F2550,DRYPERS ANDINA S.A,ELITE,ATEMPO DISTRIBUCIONES,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",,PAPEL HIGIENICO ELITE DUO ROLLAZO ROJO,SIN DINAMICA PROMOCIONAL,,,CALI
569,2022-08-01,2837,F2580,DRYPERS ANDINA S.A,ELITE,DISTRIVARIOS Y VARIOS S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",5049,PAPEL ELITE DUO ROLLOTE AMARILL3H X12UND,SIN DINAMICA PROMOCIONAL,,,CALI
570,2022-08-01,CC1144076802,F2500,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,COMERCIALIZADORA ELITE DEL VALLE SAS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,180381,PPK CUIDADO COMPLET PG24 LV28 (JL02),CON DINAMICA PROMOCIONAL,18161,* BONIF PH SCOTT CUIDADO COMPLETO (KCC),CALI
571,2022-08-01,CC14977359,F2638,DRYPERS ANDINA S.A,ELITE,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLOTE X 1 UN,"7707199348809, 7707199345006, 7707199345488",0009118,PAPEL HIG ELITE DUO ROLLOTE 1X24 PR ESPE,SIN DINAMICA PROMOCIONAL,,,CALI
572,2022-08-01,CC31865120,F2639,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,0001022,HIG ROS G 1X3X18 PR ESP,CON DINAMICA PROMOCIONAL,0001658,GT 1 UNID ROSAL G PAPELES,CALI
573,2022-08-01,CC33991258,F2640,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,0001022,HIG ROS G 1X3X18 PR ESP,CON DINAMICA PROMOCIONAL,0001658,GT 1 UNID ROSAL G PAPELES,CALI
574,2022-08-01,CC94473626,F2635,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,0001022,HIG ROS G 1X3X18 PR ESP,CON DINAMICA PROMOCIONAL,0001658,GT 1 UNID ROSAL G PAPELES,CALI
575,2022-08-01,CC94473626,F2636,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,0001022,HIG ROS G 1X3X18 PR ESP,CON DINAMICA PROMOCIONAL,0001658,GT 1 UNID ROSAL G PAPELES,CALI
576,2022-08-01,20,F2506,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
577,2022-08-01,20,F2559,DRYPERS ANDINA S.A,ELITE,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",,ELITE MEGA ROLLO (MAX) X30 UND,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
578,2022-08-01,20,F2559,PAPELES NACIONALES S.A.,ROSAL,ABARROTES EL ROMPOY S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",,ROSAL SUPER ROLLO UND (48),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
579,2022-08-01,20,F2560,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
580,2022-08-01,20,F2652,PAPELES NACIONALES S.A.,ROSAL,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO ROSAL PLUS TRIPLE HOJA X 1 UN,7702120010169,,ROSAL PLUS ROLLO X 15 (3),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
581,2022-08-01,20,F2652,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
582,2022-08-01,20,F2692,PAPELES NACIONALES S.A.,ROSAL,ABARROTES EL ROMPOY S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",,ROSAL SUPER ROLLO UND (48),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
583,2022-08-01,20,F2693,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
584,2022-08-01,20,F2724,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,ABARROTES EL ROMPOY S.A.S,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,SCOTT MAXI ROLLO UND (24),SIN DINAMICA PROMOCIONAL,,,MEDELLIN
585,2022-08-01,63,F2504,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIBUCIONES VASQUEZ HERMANOS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,PH. SCOTT MAXIRR.*24X1 CUID.,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
586,2022-08-01,126,F2648,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,POSADA MUÑOZ CONRADO DE JESUS,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,000098,SCOTT MAXI ROLL,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
587,2022-08-01,126,F2648,DRYPERS ANDINA S.A,ELITE,POSADA MUÑOZ CONRADO DE JESUS,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",008041,ELITE DUO,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
588,2022-08-01,126,F2764,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,AGENCIA CONRADO POSADA,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,000098,SCOTT MAXI ROLL,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
589,2022-08-01,172,F2536,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,DISTRIMARCAS S.A.,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,30242775,HIG. SCOTT CUIDADO COMPLETO 3P 1 X 254 MT,CON DINAMICA PROMOCIONAL,OFK-302,(2775)HIG. SCOTT CUIDADO COMPLETO 3P 24X1X254 PEGASUS,MEDELLIN
590,2022-08-01,172,F2664,COLOMBIANA KIMBERLY COLPAPEL,SCOTT,MERCADOS SANCHEZ SUAREZ,PAPEL HIGIENICO SCOTT CUIDADO COMPLETO TRIPLE HOJA X 1 UN,7702425803015,,PAPEL MAXIRROLLO X 24,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
591,2022-08-01,311,F2763,PAPELES NACIONALES S.A.,ROSAL,PANDAPAN DISTRIBUCIONES S.A.S,"PAPEL HIGIENICO ROSAL SUPER ROLL X 1 UN, PAPEL HIGIENICO ROSAL PLUS SUPER ROLLO ROSAL X 80 GR","7702120010213, 7702120012781",0000788,HIG ROSAL SUPERROLLO XXG 1X4X12,CON DINAMICA PROMOCIONAL,0001659,GT 1 HIG SUPERROLLO XXG PAPELES,MEDELLIN
592,2022-08-01,329,F2651,DRYPERS ANDINA S.A,ELITE,MARCAS Y DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE DUO EL ROLLAZO X 1 UN,"7707199341060, 7707199345167, 7707199348380",29535C,ELITE ROLLAZO PAGUE 48 LLEVE 51,CON DINAMICA PROMOCIONAL,29535C,ELITE ROLLAZO PAGUE 48 LLEVE 51,MEDELLIN
593,2022-08-01,352,F2539,DRYPERS ANDINA S.A,ELITE,MARCAS Y DISTRIBUCIONES S.A.S,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",29542,HIG ELITE MAX DH PAGUE30 LLEVE31,CON DINAMICA PROMOCIONAL,29542,HIG ELITE MAX DH PAGUE30 LLEVE31,MEDELLIN
594,2022-08-01,803,F2581,DRYPERS ANDINA S.A,ELITE,ABARROTES JUANALEJO,PAPEL HIGIENICO ELITE MAX X 1 UN,"7707199345419, 7707199340155",HIG013,ELITE P.H MEGARROLLO (PACA*30,SIN DINAMICA PROMOCIONAL,,,MEDELLIN
